Video ID,Title,Comment
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),보유세가 약하고 양도세가 쌘데 어케 떨어져?
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),"Sbs는 무슨 부동산 펌프질 뉴스 plus 정부 정책 무력화 위한 뉴스를 실시간으로 내보내냐? ㅋ

Sbs랑 헤럴드가 그러는데 혹시 태영건설  증흥건설이 시키니? ㅋ"
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),4년후 임대기간 끝나고나면 3기신도시랑  임대랑 다주택님들 세금땜 토해놀꺼고~ 경기도로오세요..숲세권 병세권.공기좋코 고속도로진입쉽고~고급진임대도많을꺼고(이재명지사님:돈과권력중하나만가지시요)
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),전문가   영입해서  재발  집값잡으세요     잘못된  정책    방향은     다시  제대로   정책만들어주시면  됩니다
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),정부는   전문가가  업는가   개탄스럽다
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),정부가  폭등시키네    책임감  업이   나오는대로   떠들어대는   정치인들
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),"이해찬 세종시에 땅도 있고 집도 있고 창고도 있고
아이고 배 아프네 
초과이익 100% 다 환수하라
그래야 너희들이 추구하는 공산주의 아닌가?"
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),"이해찬 돈 벌기 쉽네
북치고 장구치고 ~
결국은 사리사욕?
나도 세종에 집 사고 싶다"
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),돌대가리 민주당 답답하다
zPbxj_nwgZg,[경제현장 오늘 다시보기] 서울 집값 상승세 주춤...&#39;똘똘한 1채&#39; 선호 확대_2020년 7월 30일 (목),"오르지표만생각 하는군 
권력에욕심은  끝이 없 군"
